Name,Model,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Maruti,800 Alto VXI,Jaipur,2014,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,0,2671.801
Skoda,2.8 Superb,Kolkata,2005,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,0,3588.1625
Volkswagen,1.2L Comfortline Polo,Kolkata,2013,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,0,3091.3399999999997
Maruti,AMT Dzire Plus ZXI,Coimbatore,2019,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,1,9163.615
Mahindra,Scorpio VLX,Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,0,5796.2625
Maruti,BSIII Swift Vdi,Jaipur,2010,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,0,3201.745
BMW,3 320d Prestige Series,Pune,2013,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,0,16560.75
Tata,Nano SE STD,Jaipur,2012,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0,585.1465000000001
Toyota,(Diesel) 2.5 8 Innova Seater VX,Mumbai,2014,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,0,13800.625
Honda,Brio Option S,Mumbai,2012,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,0,3036.1375
Tata,1.2 AMT Revotron Tiago,Pune,2018,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,1,5520.25
Mahindra,BSIV SLE Scorpio,Kochi,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,0,7827.714499999999
BMW,2003-2012 5 525d Series,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,0,22069.959499999997
Toyota,Altis Corolla GL,Mumbai,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,0,11868.5375
Honda,CVT City VTEC VX i,Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,0,10433.2725
Hyundai,1.6 CRDi Option SX Verna,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,1,3201.745
Maruti,Dzire Optional Swift VDI,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,0,5189.035
Maruti,Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,0,7849.7955
Ford,1.5 DV5 Ecosport Titanium,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,6900.3125
Maruti,2010-2014 Alto K10 VXI,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,0,2428.9100000000003
Honda,Amaze CVT V,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,1,9781.883
Mahindra,2WD W6 XUV500,Delhi,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,0,10267.665
Mahindra,2015-2019 300 T8 TUV,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,0,8357.6585
Honda,Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,1,8721.995
Maruti,ABS BSIII Swift VXI,Kochi,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,0,6237.8825
Volkswagen,1.2L Highline Polo,Delhi,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,0,3588.1625
Hyundai,1.6 Creta Option SX,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,1,17962.8935
Chevrolet,Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,0,3544.0004999999996
Honda,Amaze VX i-DTEC,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,0,4305.795
Mercedes-Benz,E E-Class,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,0,7176.325
BMW,5 530d M Series Sport,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,1,52994.399999999994
Audi,35 Plus Premium,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,1,20866.545
Maruti,Dzire Swift VDI,Pune,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,0,3974.58
Maruti,Dzire Swift VDI,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,0,6072.275
Toyota,2.5 7-seater Innova V,Pune,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,0,7728.349999999999
BMW,X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,0,46094.0875
BMW,2003-2012 5 525d Series,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,0,11592.525
Mahindra,2WD W8 XUV500,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,0,11139.8645
Honda,1.5 City S,Delhi,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,0,3312.1499999999996
Force,4x4 LX,Chennai,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,0,13248.599999999999
Volkswagen,1.5 Comfortline Polo,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,1,5420.8855
Honda,Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,0,2208.1
Toyota,Etios GD Liva,Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,0,5851.464999999999
Nissan,110 PS Premium Terrano XV,Mumbai,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,0,7971.240999999999
BMW,20d X3 xDrive xLine,Kochi,2017,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,1,35958.9085
Hyundai,1.2 Magna i20,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,0,3036.1375
Maruti,5 AC CNG Eeco Plus STR With,Kochi,2018,43912,CNG,Manual,First,21.139999999999997,1196.0,73.0,5.0,0,4780.5365
Ford,1.4 Fiesta TDCi,Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,0,4140.1875
Honda,1.5 City V,Kochi,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,0,6524.9355
Maruti,BSIV Swift VDI,Chennai,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,0,4802.617499999999
Hyundai,CRDi Edition Grand i10,Delhi,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,0,3588.1625
Audi,Q7 Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,1,75075.4
Volkswagen,1.2 Alloy Ameo Highline MPI,Mumbai,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,0,6072.275
Honda,CVT City VTEC VX i,Kochi,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,0,13336.923999999999
Maruti,1.3 Alpha Baleno,Kochi,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,0,8258.294
Hyundai,CRDi Grand Sportz i10,Jaipur,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,0,6072.275
Maruti,Dzire Swift VDi,Jaipur,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,0,3864.1749999999997
Maruti,1.3 Swift VXi,Delhi,2006,63000,Petrol,Manual,First,16.1,,,,0,1766.48
Land,2 Freelander HSE Rover TD4,Delhi,2013,72000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,0,17112.774999999998
Toyota,3.0 Fortuner,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,0,20976.95
Honda,Jazz VX,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,1,9274.02
Maruti,Brezza LDi Option Vitara,Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,0,8004.362499999999
Maruti,Dzire Swift VDI,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,0,4692.2125
Skoda,1.5 Elegance Rapid,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,0,6293.085
Land,2 Freelander Rover SE TD4,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,0,28705.3
Maruti,800 Alto LXI,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,0,2749.0845
Volkswagen,1.2L Highline Polo,Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,0,3312.1499999999996
Honda,City DTEC SV i,Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,0,6569.0975
Maruti,Dzire LDI Swift,Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,0,2969.8945
Audi,177 2.0 A4 Bhp Edition Technology,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,0,28705.3
Honda,City VTEC VX i,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,0,6072.275
Ford,1.2 Ambiente Aspire Figo Ti-VCT,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,0,5354.642499999999
Maruti,Brezza LDi Vitara,Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1,9262.9795
Renault,110PS Duster RxL,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,0,8821.3595
Hyundai,1.4 Active SX i20,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,0,7673.1475
Mahindra,1.4 GLE,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,0,1656.0749999999998
Honda,City GXi ZX,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,0,1711.2775
Ford,EXI Figo,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,0,3036.1375
Renault,Duster RxL,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,0,4692.2125
Hyundai,1.2 Sportz i10,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,3146.5425
Land,7S Discovery HSE Rover Sport TD4,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,1,61981.367
Audi,2.0 2008-2012 Q5 Quattro TFSI,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,0,11040.5
Maruti,BS II,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,0,1380.0625
Maruti,Dzire Swift ZDI,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,0,8280.375
Audi,2.0 A4 Edition Limited Premium Sport,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,0,28495.530499999997
Volkswagen,1.2 Comfortline MPI Polo,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,4747.415
Toyota,3.0 Fortuner,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,0,12144.55
Toyota,3.0 Fortuner,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,0,12972.5875
Honda,2.4 Accord,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,0,7264.648999999999
Maruti,Swift ZDi,Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,0,5299.44
Skoda,1.2 Classic Fabia MPI,Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,0,1821.6825
Jeep,2.0 Compass Sport,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1,16560.75
Tata,Nano Twist XT,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0,1104.05
Ford,1.6 ABS Fiesta ZXi,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,0,1821.6825
Maruti,Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,0,3974.58
Toyota,3.0 Fortuner,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,0,12696.574999999999
Maruti,Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,0,3974.58
Hyundai,EON Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,0,3367.3524999999995
Ford,Fiesta Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,0,6624.299999999999
Volkswagen,1.2 Comfortline MPI Polo,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,4140.1875
Volkswagen,1.2 Comfortline MPI Polo,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,0,6811.9884999999995
Maruti,Brezza Vitara ZDi,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1,9991.6525
Honda,Brio S,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,0,4471.402499999999
Maruti,Dzire Swift VXi,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,0,4692.2125
Maruti,Celerio LXI,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,1,4140.1875
Hyundai,1.6 Automatic Creta Plus SX,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,0,13082.992499999998
Ford,1.5 DV5 Ecosport Titanium,Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,9097.372
Maruti,ABS BSIV Swift VDI W,Hyderabad,2016,64000,Diesel,Manual,First,17.8,1248.0,,5.0,0,6613.2595
Honda,CR-V,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,0,7176.325
Land,7S Discovery HSE Luxury Rover Sport,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,0,65039.585499999994
Mahindra,2WD W8 XUV500,Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,0,8832.4
Volkswagen,1.2 Highline MPI Polo,Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,5122.7919999999995
Hyundai,Magna i10,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,0,3665.4459999999995
Hyundai,1.2 Magna i10,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,0,3069.2589999999996
Chevrolet,Cruze LTZ,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,0,9881.2475
Mercedes-Benz,200 CGI E E-Class,Mumbai,2013,50319,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,0,24233.8975
Hyundai,2.4,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,0,8721.995
Mercedes-Benz,200 C C-Class Elegance Kompressor New,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,0,32017.449999999997
Volkswagen,1.2L Polo Trendline,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,0,3588.1625
Honda,City SV VTEC i,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,0,6513.895
Maruti,Brezza Vitara ZDi,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1,10908.014000000001
Hyundai,Asta Elite Option i20,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,1,9693.559
Tata,4X2 EX New Safari,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,0,3036.1375
Nissan,2011-2014 Sunny XL,Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,0,6602.219
BMW,3 Ci Convertible Series,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,0,34225.549999999996
Toyota,1.8 Corolla J,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,0,3919.3774999999996
Hyundai,1.6 SX Verna,Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,0,6889.272
Maruti,Dzire Swift VDi,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,0,2417.8695
Maruti,Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,1,6072.275
Maruti,Alto K10 VXI,Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,1,2318.505
Jaguar,L,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,0,55931.172999999995
Mercedes-Benz,220 C-Class CDI New,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,0,15456.699999999999
Hyundai,1.6 CRDi Option SX Verna,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,1,6072.275
Chevrolet,1.6 Aveo LT,Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,0,1324.86
Maruti,BSIV Swift VXI,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,0,5851.464999999999
Hyundai,1.6 CRDi S Verna,Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,0,6955.514999999999
Mercedes-Benz,220d Celebration Edition GLC,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,0,44680.9035
Toyota,4x2 Fortuner Manual,Delhi,2013,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,0,17775.205
Audi,2.0 2008-2012 Q5,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,0,27601.25
BMW,3 320d Dynamic Series,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,0,8777.1975
Maruti,2016-2019 800 Alto LXI,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,0,2925.7324999999996
Maruti,2010-2014 Alto K10 VXI,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,0,3102.3804999999998
Audi,1.8 A4 Edition TFSI Technology,Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,0,19320.875
Maruti,BSIV Swift VXi,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,0,3643.365
Maruti,R VXI Wagon,Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,1,5895.6269999999995
Skoda,1.5 Ambition Rapid,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,0,9384.425
Honda,Jazz S,Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,0,2969.8945
Mahindra,2WD W10 XUV500,Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,0,12696.574999999999
Maruti,Ritz VXi,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,0,4482.442999999999
Mercedes-Benz,GLE,Hyderabad,2016,50000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,1,54098.45
Skoda,1.6 Ambition Rapid,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,0,5078.629999999999
Hyundai,CRDi Grand Magna i10,Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,0,4372.038
Hyundai,Asta Elite i20,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,0,6182.679999999999
Tata,1.3 Quadrajet XE Zest,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,1,4140.1875
Hyundai,1.4 CRDi Magna i20,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,0,6072.275
Skoda,1.6 Elegance Rapid,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,0,3312.1499999999996
Fiat,Emotion Linea,Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,0,3312.1499999999996
Maruti,ABS BSIII Swift VXI,Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,0,3256.9475
Tata,Indica V2 eLS,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,0,2704.9225
Mercedes-Benz,220 C C-Class CDI Elegance New,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,0,15445.6595
Mercedes-Benz,350d GLE,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,1,67071.03749999999
Hyundai,Santro Xing,Kolkata,2008,45500,Petrol,Manual,Second,0.0,1086.0,,5.0,0,1291.7385
Honda,AVN City V,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,0,4968.224999999999
Hyundai,Magna i20,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,0,2760.125
Toyota,4x2 Fortuner Manual,Chennai,2015,99000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,0,22633.024999999998
Hyundai,Grand Magna i10,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,0,4305.795
Volkswagen,2.0 2007-2011 Comfortline Jetta,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,0,3864.1749999999997
Ford,1.5 EcoSport Ti Titanium VCT,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,0,9163.615
Hyundai,EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,0,2760.125
Nissan,CVT Micra XV,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,1,2925.7324999999996
Honda,1.2 CVT Jazz V VTEC i,Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,0,8192.051
Volkswagen,1.2 MPI Polo Trendline,Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,5111.751499999999
Maruti,Alto LXi,Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0,1203.4145
Hyundai,1.6 SX Verna,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,0,4195.389999999999
Mercedes-Benz,2009-2013 220 Avantgarde CDI E E-Class,Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,0,17388.7875
Tata,1.2 Revotron XT Zest,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,1,5818.343499999999
Honda,Brio Option S,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,0,3036.1375
Honda,Jazz VX,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,1,8169.97
Maruti,Alto K10 VXI,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,0,4305.795
Maruti,- BS III VXi Zen,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0,772.8349999999999
Hyundai,1.4 CRDi Sportz i20,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,0,6513.895
Maruti,320 Cross DDiS S SX4 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,0,10576.798999999999
Mercedes-Benz,2009-2013 CDI E-Class E250 Elegance,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,0,27546.047499999997
Chevrolet,7 Enjoy LS Seater,Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,0,4736.3745
Mercedes-Benz,2009-2013 Blue CDI E-Class E250 Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,0,12696.574999999999
Mahindra,XUV500,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,0,10654.0825
Hyundai,Sportz i10,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,4140.1875
Hyundai,1.3 GLS Getz,Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,0,1214.4550000000002
Audi,3.0 Q7 quattro,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,0,34678.2105
Mahindra,BSIV SLE Scorpio,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,0,6624.299999999999
Honda,1.2 Jazz SV VTEC i,Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,0,6127.4775
Tata,2012-2015 EX Safari Storme,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,0,12045.1855
Mahindra,2WD W6 XUV500,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,0,8004.362499999999
Volkswagen,1.2L Comfortline Polo,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,0,4305.795
Maruti,Dzire Swift ZDi,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,0,4360.9975
Audi,2.0 Q3,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,0,24289.1
Maruti,Celerio ZXI,Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,0,3731.689
Honda,City Exclusive V,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,0,3808.9725
Hyundai,1.2 Spotz i20,Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,0,6348.287499999999
Renault,KWID RXT,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,0,3036.1375
Mercedes-Benz,200 CDI CLA Sport,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,0,33452.715
Ford,1.5 DV5 Ecosport Titanium,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,8280.375
Hyundai,1.2 Asta i20,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,0,7584.8234999999995
Toyota,2.5 7 Innova Seater ZX,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7.0,0,16781.559999999998
Nissan,2011-2014 Sunny XL,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,0,3864.1749999999997
Maruti,BSIV Swift VDI,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,0,6458.692499999999
Maruti,A-Star Vxi,Hyderabad,2010,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,0,2760.125
Maruti,Swift ZXI,Pune,2013,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,0,4360.9975
Mercedes-Benz,200 CDI CLA Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,1,29809.35
Maruti,Ertiga ZXI,Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,0,7452.3375
Maruti,LXI R Wagon,Jaipur,2007,71000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,0,1656.0749999999998
Volkswagen,1.2L Polo Trendline,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199.0,73.9,5.0,0,4305.795
