Name,Version,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Hyundai,1.6 Crdi Option Sx Verna,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,15.59 Lakh,2.9
Maruti,Dzire Optional Swift Vdi,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,4.7
Maruti,Ciaz Zxi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,,7.11
Ford,1.5 Dv5 Ecosport Mt Titanium,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,6.25
Maruti,2010-2014 Alto K10 Vxi,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,,2.2
Honda,Amaze Cvt V,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,9.47 Lakh,8.86
Mahindra,2wd W6 Xuv500,Delhi,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,9.3
Mahindra,2015-2019 300 T8 Tuv,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,,7.57
Honda,Jazz Vx,Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,9.1 Lakh,7.9
Maruti,Abs Bsiii Swift Vxi W/,Kochi,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,,5.65
Volkswagen,1.2l Highline Polo,Delhi,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,,3.25
Hyundai,1.6 Creta Option Sx,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,19.18 Lakh,16.27
Chevrolet,Beat Ls,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,,3.21
Honda,Amaze I-dtec Vx,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,3.9
Mercedes-Benz,230 At E E-class,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,,6.5
BMW,5 530d M Series Sport,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,78.31 Lakh,48.0
Audi,35 A3 Plus Premium Tdi,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,42.89 Lakh,18.9
Maruti,Dzire Swift Vdi,Pune,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,3.6
Maruti,Dzire Swift Vdi,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,5.5
Toyota,2.5 7-seater Innova V,Pune,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,,7.0
BMW,X3 Xdrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,,41.75
BMW,2003-2012 5 525d Series,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,,10.5
Mahindra,2wd W8 Xuv500,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,10.09
Honda,1.5 City Mt S,Delhi,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,3.0
Force,4x4 Lx One,Chennai,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,,12.0
Volkswagen,1.5 Comfortline Polo Tdi,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,9.56 Lakh,4.91
Honda,Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,,2.0
Toyota,Etios Gd Liva Sp,Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,,5.3
Nissan,110 Premium Ps Terrano Xv,Mumbai,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,,7.22
BMW,20d X3 Xdrive Xline,Kochi,2017,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,64.76 Lakh,32.57
Hyundai,1.2 I20 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,,2.75
Maruti,5 Ac Cng Eeco Htr Plus Str,Kochi,2018,43912,CNG,Manual,First,21.139999999999997,1196.0,73.0,5.0,,4.33
Ford,1.4 Exi Fiesta Ltd Tdci,Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,,3.75
Honda,1.5 At City V,Kochi,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,,5.91
Maruti,Bsiv Swift Vdi,Chennai,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,4.35
Hyundai,Crdi Edition Grand I10 Sportz,Delhi,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,,3.25
Audi,45 Q7 Quattro Tdi Technology,Pune,2017,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,99.92 Lakh,68.0
Volkswagen,1.2 16 Alloy Ameo Highline Mpi,Mumbai,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,,5.5
Honda,City Cvt I Vtec Vx,Kochi,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,,12.08
Maruti,1.3 Baleno,Kochi,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,,7.48
Hyundai,Crdi Grand I10 Sportz,Jaipur,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,,5.5
Maruti,Dzire Swift Vdi,Jaipur,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,,3.5
Maruti,1.3 Swift Vxi,Delhi,2006,63000,Petrol,Manual,First,16.1,,,,,1.6
Land,2 Freelander Hse Rover Td4,Delhi,2013,72000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,,15.5
Toyota,3.0 Fortuner,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,,19.0
Honda,Jazz Vx,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,11.05 Lakh,8.4
Maruti,Brezza Ldi Option Vitara,Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,,7.25
Maruti,Dzire Swift Vdi,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,4.25
Skoda,1.5 At Elegance Rapid Tdi,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,,5.7
Land,2 Freelander Rover Se Td4,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,,26.0
Maruti,800 Alto Lxi,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,,2.49
Volkswagen,1.2l Highline Polo,Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,,3.0
Honda,City Dtec I Sv,Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,,5.95
Maruti,Dzire Ldi Swift,Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,2.69
Audi,177 2.0 A4 Bhp Edition Tdi Technology,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,,26.0
Honda,City I Vtec Vx,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,,5.5
Ford,1.2 Ambiente Aspire Figo Ti-vct,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,,4.85
Maruti,Brezza Ldi Vitara,Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.63 Lakh,8.39
Renault,110ps Duster Rxl,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,,7.99
Hyundai,1.4 Active I20 Sx,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,,6.95
Mahindra,1.4 Gle Logan,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,,1.5
Honda,City Gxi Zx,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,,1.55
Ford,Exi Figo,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,,2.75
Renault,Duster Rxl,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,,4.25
Hyundai,1.2 I10 Sportz,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,2.85
Land,7s Discovery Hse Rover Sport Td4,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,69.22 Lakh,56.14
Audi,2.0 2008-2012 Q5 Quattro Tfsi,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,,10.0
Maruti,Bs Dx2 Ii Versa,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,,1.25
Maruti,Dzire Swift Zdi,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,7.5
Audi,2.0 A4 Edition Limited Premium Sport Tdi,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,,25.81
Volkswagen,1.2 Comfortline Mpi Polo,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,4.3
Toyota,3.0 Fortuner,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,,11.0
Toyota,3.0 Fortuner,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,,11.75
Honda,2.4 Accord Mt,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,,6.58
Maruti,Swift Zdi,Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.8
Skoda,1.2 Classic Fabia Mpi,Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,,1.65
Jeep,2.0 Compass Sport,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,18.45 Lakh,15.0
Tata,Nano Twist Xt,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,,1.0
Ford,1.6 Abs Fiesta Zxi,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,,1.65
Maruti,Celerio Zdi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,,3.6
Toyota,3.0 Fortuner,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,,11.5
Maruti,Celerio Zdi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,,3.6
Hyundai,Eon Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,,3.05
Ford,Fiesta Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,,6.0
Volkswagen,1.2 Comfortline Mpi Polo,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,3.75
Volkswagen,1.2 Comfortline Mpi Polo,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,,6.17
Maruti,Brezza Vitara Zdi,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.89 Lakh,9.05
Honda,Brio Mt S,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,,4.05
Maruti,Dzire Swift Vxi,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,,4.25
Maruti,Celerio Lxi Mt,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.87 Lakh,3.75
Hyundai,1.6 Automatic Creta Plus Sx,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,,11.85
Ford,1.5 Dv5 Ecosport Mt Titanium,Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,8.24
Maruti,Abs Bsiv Swift Vdi W,Hyderabad,2016,64000,Diesel,Manual,First,17.8,1248.0,,5.0,,5.99
Honda,Cr-v Mt Rvi,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,,6.5
Land,7s Discovery Hse Luxury Rover Sd4 Sport,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,,58.91
Mahindra,2wd W8 Xuv500,Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,8.0
Volkswagen,1.2 Highline Mpi Polo,Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,4.64
Hyundai,At I10 Magna,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,,3.32
Hyundai,1.2 I10 Magna,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,,2.78
Chevrolet,At Cruze Ltz,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,,8.95
Mercedes-Benz,200 Cgi E E-class,Mumbai,2013,50319,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,,21.95
Hyundai,2.4 Gdi Sonata,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,,7.9
Mercedes-Benz,200 At C C-class Elegance Kompressor New,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,,29.0
Volkswagen,1.2l Polo Trendline,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,3.25
Honda,City I Sv Vtec,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,,5.9
Maruti,Brezza Vitara Zdi,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11 Lakh,9.88
Hyundai,Asta Elite I20 Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,9.78 Lakh,8.78
Tata,4x2 Dicor Ex New Safari,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,,2.75
Nissan,2011-2014 Sunny Xl,Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,,5.98
BMW,3 330 Ci Convertible Series,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,,31.0
Toyota,1.8 Corolla J,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,,3.55
Hyundai,1.6 Sx Verna,Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,6.24
Maruti,Dzire Swift Vdi,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,,2.19
Maruti,Dzire Vdi,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,9.14 Lakh,5.5
Maruti,Alto K10 Vxi,Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.48 Lakh,2.1
Jaguar,5.0 L Supercharged V8 Xj,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,,50.66
Mercedes-Benz,220 At C-class Cdi New,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,,14.0
Hyundai,1.6 Crdi Option Sx Verna,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,15.57 Lakh,5.5
Chevrolet,1.6 Aveo Lt,Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,,1.2
Maruti,Bsiv Swift Vxi,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,,5.3
Hyundai,1.6 Crdi S Verna,Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,,6.3
Mercedes-Benz,220d Celebration Edition Glc,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,,40.47
Toyota,4x2 Fortuner Manual,Delhi,2013,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,,16.1
Audi,2.0 2008-2012 Q5 Tdi,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,,25.0
BMW,3 320d Dynamic Series,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,,7.95
Maruti,2016-2019 800 Alto Lxi,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,,2.65
Maruti,2010-2014 Alto K10 Vxi,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,,2.81
Audi,1.8 A4 Edition Technology Tfsi,Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,,17.5
Maruti,Bsiv Swift Vxi,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,,3.3
Maruti,R Vxi Wagon,Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.12 Lakh,5.34
Skoda,1.5 Ambition Rapid Tdi,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,,8.5
Honda,Jazz S,Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,,2.69
Mahindra,2wd W10 Xuv500,Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,11.5
Maruti,Ritz Vxi,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,,4.06
Mercedes-Benz,250d Gle,Hyderabad,2016,50000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,79.43 Lakh,49.0
Skoda,1.6 Ambition Rapid Tdi,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,,4.6
Hyundai,Crdi Grand I10 Magna,Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,,3.96
Hyundai,Asta Elite I20,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,,5.6
Tata,1.3 75ps Quadrajet Xe Zest,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,7.94 Lakh,3.75
Hyundai,1.4 Crdi I20 Magna,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,5.5
Skoda,1.6 Elegance Rapid Tdi,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,,3.0
Fiat,Emotion Linea,Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,,3.0
Maruti,Abs Bsiii Swift Vxi W/,Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,,2.95
Tata,2001-2011 Els Indica V2,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,,2.45
Mercedes-Benz,220 At C C-class Cdi Elegance New,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,,13.99
Mercedes-Benz,350d Gle,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,95.13 Lakh,60.75
Hyundai,Santro Xing Xp,Kolkata,2008,45500,Petrol,Manual,Second,0.0,1086.0,,5.0,,1.17
Honda,Avn City Mt V,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,,4.5
Hyundai,I20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,,2.5
Toyota,4x2 Fortuner Manual,Chennai,2015,99000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,,20.5
Hyundai,Grand I10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,3.9
Volkswagen,2.0 2007-2011 Comfortline Jetta Tdi,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,,3.5
Ford,1.5 At Ecosport Ti Titanium Vct,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,,8.3
Hyundai,Eon Magna Plus,Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,,2.5
Nissan,Cvt Micra Xv,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,8.73 Lakh,2.65
Honda,1.2 Cvt I Jazz V Vtec,Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,,7.42
Volkswagen,1.2 Mpi Polo Trendline,Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,4.63
Maruti,Alto Lxi,Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,,1.09
Hyundai,1.6 Sx Verna,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,3.8
Mercedes-Benz,2009-2013 220 Avantgarde Cdi E E-class,Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,,15.75
Tata,1.2 Revotron Xt Zest,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,8.69 Lakh,5.27
Honda,Brio Mt Option S,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,,2.75
Honda,Jazz Vx,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,10.81 Lakh,7.4
Maruti,Ags Alto K10 Vxi,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,,3.9
Maruti,- Bs Iii Vxi Zen,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,,0.7
Hyundai,1.4 Crdi I20 Sportz,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,5.9
Maruti,320 Cross Ddis S Sx4 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,,9.58
Mercedes-Benz,2009-2013 Cdi E-class E250 Elegance,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,,24.95
Chevrolet,7 Enjoy Ls Seater,Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,,4.29
Mercedes-Benz,2009-2013 Blue Cdi E-class E250 Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,,11.5
Mahindra,W4 Xuv500,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,9.65
Hyundai,I10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,3.75
Hyundai,1.3 Getz Gls,Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,,1.1
Audi,3.0 Q7 Quattro Tdi,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,,31.41
Mahindra,Bsiv Scorpio Sle,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,,6.0
Honda,1.2 I Jazz Sv Vtec,Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,,5.55
Tata,2012-2015 Ex Safari Storme,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,,10.91
Mahindra,2wd W6 Xuv500,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,7.25
Volkswagen,1.2l Comfortline Polo,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,3.9
Maruti,Dzire Swift Zdi,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,,3.95
Audi,2.0 Q3 Tdi,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,,22.0
Maruti,Celerio Zxi,Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,,3.38
Honda,City Exclusive Mt V,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,,3.45
Hyundai,1.2 I20 Spotz,Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,5.75
Renault,Kwid Rxt,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,,2.75
Mercedes-Benz,200 Cdi Cla Sport,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,,30.3
Ford,1.5 Dv5 Ecosport Mt Titanium,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,7.5
Hyundai,1.2 Asta I20,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,6.87
Toyota,2.5 7 Innova Seater Zx,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7.0,,15.2
Nissan,2011-2014 Sunny Xl,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,,3.5
Maruti,Bsiv Swift Vdi,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,5.85
Maruti,A-star Vxi,Hyderabad,2010,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,,2.5
Maruti,Swift Zxi,Pune,2013,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,,3.95
Mercedes-Benz,200 Cdi Cla Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,42.4 Lakh,27.0
Maruti,Ertiga Zxi,Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,,6.75
Maruti,Lxi R Wagon,Jaipur,2007,71000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,,1.5
Volkswagen,1.2l Polo Trendline,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,3.9
Ford,1.5 Dv5 Ecosport Mt Optional Titanium,Hyderabad,2014,135670,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,6.55
Honda,City Dtec I Vx,Kochi,2017,65850,Diesel,Manual,First,25.1,1498.0,98.6,5.0,,9.44
Toyota,1.8 Altis Corolla Gl,Coimbatore,2015,53920,Petrol,Manual,First,14.28,1798.0,138.03,5.0,23.37 Lakh,10.77
Mahindra,2wd W8 Xuv500,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,7.5
Maruti,2016-2019 800 Alto Vxi,Kolkata,2016,4000,Petrol,Manual,First,24.7,796.0,47.3,5.0,,3.0
BMW,5 530d M Series Sport,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,79.78 Lakh,11.75
Hyundai,D Eon Lite Plus,Kochi,2016,29832,Petrol,Manual,First,21.1,814.0,55.2,5.0,,3.29
Maruti,Dzire Swift Vdi,Chennai,2016,71156,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,6.5
Maruti,Celerio Cng Mt Vxi,Delhi,2015,64687,CNG,Manual,First,44.50599999999999,998.0,58.33,5.0,5.87 Lakh,3.8
Audi,2.0 A4 Tdi,Hyderabad,2011,54000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,,18.0
Skoda,1.8 At Elegance Superb Tsi,Bangalore,2009,75000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,,4.95
Tata,1.2t Revotron Xm Zest,Kochi,2015,39208,Petrol,Manual,First,17.57,1193.0,88.7,5.0,7.63 Lakh,4.52
Force,7 Abs Lx One Seating,Kolkata,2014,41000,Diesel,Manual,First,17.0,2149.0,139.07,7.0,,8.0
Honda,City I-vtec Vx,Coimbatore,2013,38622,Petrol,Manual,First,17.4,1497.0,117.3,5.0,12.68 Lakh,6.26
Nissan,2011-2014 Sunny Xv,Chennai,2016,18000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,,7.5
Maruti,1.3 Lxi Swift,Delhi,2012,52000,Petrol,Manual,First,16.1,,,,,3.65
Volkswagen,At Highline Vento,Mumbai,2011,45000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,,3.35
