Name,Year,Fuel_Type,Price
Honda,2007,Petrol,1650.8
Hyundai,2013,Petrol,4043.92
Ford,2018,Diesel,12076.36
Maruti,2015,Petrol,4764.07
Maruti,2012,Diesel,6769.41
Toyota,2015,Diesel,17172.8
Honda,2016,Petrol,7644.67
Maruti,2012,Petrol,5196.16
Maruti,2011,Petrol,3534.27
Hyundai,2012,Petrol,4154.71
Hyundai,2019,Petrol,9528.14
Honda,2011,Petrol,4265.5
Porsche,2016,Diesel,75150.4
Honda,2019,Petrol,10314.76
Honda,2008,Petrol,3323.77
Hyundai,2015,Petrol,6093.58
Hyundai,2017,Diesel,14735.37
Audi,2013,Diesel,25482.22
Maruti,2018,Petrol,3711.54
BMW,2012,Diesel,11079.23
Hyundai,2013,Petrol,3268.37
Volkswagen,2016,Diesel,7478.48
Volkswagen,2010,Petrol,2703.33
Maruti,2015,Petrol,6481.35
Volkswagen,2015,Petrol,8198.63
Hyundai,2016,Diesel,4210.11
Honda,2008,Petrol,4210.11
Honda,2008,Petrol,2991.39
Mahindra,2016,Diesel,7988.12
Honda,2016,Petrol,8752.59
Hyundai,2017,Diesel,4653.28
Renault,2014,Diesel,6370.56
Maruti,2013,Petrol,3822.33
Audi,2014,Diesel,28529.01
Mahindra,2018,Diesel,18380.44
Renault,2014,Petrol,5196.16
BMW,2009,Diesel,8309.42
Toyota,2016,Diesel,18280.73
Honda,2009,Petrol,2204.77
Maruti,2014,Diesel,5816.59
Renault,2013,Diesel,5982.78
Volkswagen,2014,Petrol,4320.9
Hyundai,2015,Petrol,6425.95
BMW,2014,Diesel,33791.64
Maruti,2017,Diesel,6204.37
Mercedes-Benz,2012,Diesel,25482.22
Maruti,2015,Diesel,5705.8
Hyundai,2017,Diesel,10503.11
Tata,2016,Petrol,2636.86
Maruti,2009,Petrol,4210.11
Hyundai,2015,Petrol,6093.58
Hyundai,2010,Petrol,3933.13
Maruti,2015,Petrol,7035.31
Land Rover,2015,Diesel,39885.22
Tata,2005,Diesel,1218.72
Tata,2014,Petrol,4099.31
Mahindra,2016,Diesel,14956.96
Honda,2008,Petrol,3157.58
Tata,2015,Petrol,2359.88
Hyundai,2015,Diesel,8586.4
Tata,2017,Diesel,3157.58
Honda,2014,Diesel,5484.22
Mahindra,2012,Diesel,6869.12
BMW,2013,Diesel,19388.65
Hyundai,2010,Petrol,2492.83
Maruti,2017,Petrol,7478.48
Hyundai,2016,Diesel,10780.09
Maruti,2018,Diesel,9406.26
Mini,2013,Petrol,27698.07
Maruti,2015,Diesel,6193.29
Skoda,2011,Diesel,5318.03
Ford,2014,Diesel,6038.18
Hyundai,2017,Petrol,7201.5
Honda,2015,Petrol,4819.46
Honda,2013,Diesel,4154.71
BMW,2010,Diesel,13295.07
Audi,2014,Diesel,35453.53
Hyundai,2015,Diesel,4431.69
Nissan,2011,Diesel,2880.6
Hyundai,2016,Petrol,4930.26
Hyundai,2015,Petrol,2880.6
Mercedes-Benz,2011,Petrol,17726.76
Land Rover,2014,Diesel,36007.49
Mahindra,2016,Diesel,15344.73
Maruti,2018,Petrol,9705.4
Mercedes-Benz,2014,Petrol,26235.61
Maruti,2017,Petrol,6093.58
Land Rover,2013,Diesel,72912.4
Renault,2013,Diesel,5528.53
Hyundai,2013,Diesel,6315.16
Toyota,2016,Petrol,13283.99
BMW,2016,Diesel,33226.6
Ford,2018,Petrol,10525.27
Maruti,2014,Diesel,6093.58
Hyundai,2016,Diesel,25482.22
Tata,2013,Diesel,3268.37
Hyundai,2015,Diesel,5428.82
Hyundai,2006,Petrol,1440.3
Maruti,2016,Petrol,4708.67
Mahindra,2018,Diesel,18125.62
Audi,2009,Diesel,11023.83
Volkswagen,2012,Diesel,6093.58
Maruti,2016,Diesel,9140.36
Maruti,2002,Petrol,1052.53
Hyundai,2016,Petrol,4442.77
Honda,2019,Petrol,9084.97
Honda,2014,Diesel,6869.12
Toyota,2012,Diesel,18557.71
Mahindra,2017,Diesel,18280.73
Ford,2007,Diesel,4154.71
Ford,2012,Diesel,3877.73
Honda,2017,Petrol,6016.02
Ford,2017,Diesel,33625.46
Nissan,2014,Petrol,8852.3
Skoda,2011,Diesel,3977.44
Chevrolet,2012,Diesel,2105.05
Toyota,2009,Petrol,5207.24
Renault,2012,Diesel,8032.44
Mercedes-Benz,2016,Diesel,27099.79
Tata,2014,Petrol,4320.9
Hyundai,2013,Petrol,5705.8
Maruti,2015,Petrol,4043.92
Hyundai,2016,Diesel,5539.61
Honda,2009,Petrol,2548.22
Hyundai,2001,Petrol,830.94
Hyundai,2009,Petrol,2049.66
Ford,2010,Petrol,1994.26
Honda,2014,Diesel,4885.94
Maruti,2006,Petrol,2215.85
Maruti,2014,Diesel,6148.97
Mercedes-Benz,2014,Diesel,35176.55
Audi,2015,Diesel,35453.53
Mercedes-Benz,2010,Diesel,23266.38
Maruti,2010,Diesel,3046.79
Toyota,2005,Petrol,2924.92
Mahindra,2018,Diesel,15721.42
Maruti,2017,Petrol,4265.5
Toyota,2014,Diesel,17172.8
Maruti,2010,Petrol,2105.05
Tata,2014,Petrol,1395.98
Hyundai,2009,Petrol,2659.01
BMW,2010,Diesel,12741.11
Mahindra,2014,Diesel,9140.36
Volkswagen,2011,Petrol,3046.79
Skoda,2009,Petrol,1551.09
Tata,2015,Petrol,3212.98
Ford,2011,Diesel,2659.01
Volkswagen,2013,Petrol,5262.63
Land Rover,2018,Diesel,49590.62
Honda,2015,Diesel,6891.28
Renault,2018,Petrol,4985.65
Hyundai,2015,Petrol,4708.67
Chevrolet,2011,Diesel,6093.58
Hyundai,2017,Diesel,7700.06
Maruti,2018,Petrol,5052.13
Hyundai,2016,Diesel,15311.49
Honda,2016,Petrol,6259.76
Hyundai,2016,Diesel,6869.12
Maruti,2014,Petrol,3600.75
Audi,2009,Diesel,9417.34
Hyundai,2016,Diesel,8032.44
Renault,2013,Diesel,5107.52
Volkswagen,2016,Petrol,5871.99
Tata,2012,Diesel,2105.05
Hyundai,2012,Petrol,3423.48
BMW,2007,Diesel,10525.27
Hyundai,2015,Diesel,14015.22
Hyundai,2016,Petrol,4708.67
Maruti,2011,Diesel,3268.37
Mahindra,2006,Diesel,3822.33
Hyundai,2011,Petrol,3656.15
Tata,2014,Diesel,8863.38
Honda,2009,Petrol,3002.47
Maruti,2012,Petrol,2991.39
Maruti,2012,Diesel,4985.65
Toyota,2015,Diesel,20773.55
Maruti,2014,Diesel,5816.59
Maruti,2012,LPG,3545.35
Maruti,2017,Diesel,6647.54
Hyundai,2014,Petrol,3478.88
Renault,2016,Petrol,2825.2
Tata,2012,Petrol,2548.22
Ford,2014,Diesel,6259.76
Porsche,2015,Diesel,53424.04
Maruti,2016,Petrol,3323.77
Volkswagen,2015,Diesel,8309.42
Mahindra,2005,Diesel,2880.6
BMW,2018,Diesel,67860.27
Honda,2009,Petrol,3877.73
Mini,2016,Petrol,32074.36
Mitsubishi,2015,Diesel,16618.84
Maruti,2012,Diesel,4708.67
Bentley,2006,Petrol,65367.44
Maruti,2013,Diesel,7312.29
Toyota,2007,Diesel,5761.2
Mercedes-Benz,2010,Petrol,11079.23
Mercedes-Benz,2016,Diesel,38777.3
Ford,2017,Diesel,9694.32
Toyota,2015,Petrol,5063.21
Hyundai,2012,Petrol,2769.81
Hyundai,2005,Petrol,1938.86
Land Rover,2014,Diesel,22280.33
Toyota,2011,Diesel,8641.8
Hyundai,2011,Petrol,3999.6
Hyundai,2007,Petrol,1229.79
Nissan,2015,Petrol,5096.44
BMW,2015,Diesel,94173.43
Honda,2015,Petrol,5816.59
Honda,2013,Diesel,3656.15
Toyota,2013,Diesel,19665.63
Land Rover,2016,Diesel,38777.3
Hyundai,2016,Diesel,14835.09
Chevrolet,2012,Diesel,2769.81
Toyota,2017,Diesel,20341.46
Maruti,2015,Diesel,6592.14
Hyundai,2015,Diesel,12187.15
Land Rover,2014,Diesel,71738.0
Honda,2017,Diesel,6979.91
Hyundai,2017,Petrol,13228.6
Volkswagen,2014,Petrol,6592.14
Honda,2017,Diesel,12187.15
Hyundai,2017,Petrol,13882.27
Ford,2012,Diesel,4154.71
BMW,2014,Diesel,29913.91
Mitsubishi,2012,Diesel,11023.83
Renault,2013,Diesel,4653.28
Maruti,2010,Petrol,2215.85
Hyundai,2013,Petrol,3600.75
Mercedes-Benz,2017,Diesel,37669.37
BMW,2016,Diesel,33647.61
Hyundai,2018,Petrol,13959.83
Renault,2019,Petrol,5639.33
Audi,2014,Diesel,27144.11
Maruti,2018,Diesel,8830.14
Honda,2011,Petrol,3212.98
BMW,2016,Diesel,23631.99
Hyundai,2012,Diesel,7201.5
Hyundai,2016,Diesel,13461.26
Volkswagen,2014,Petrol,4708.67
BMW,2017,Diesel,39707.95
Honda,2004,Petrol,3323.77
Renault,2012,Diesel,7478.48
Hyundai,2014,Petrol,6259.76
Volkswagen,2013,Diesel,8309.42
Hyundai,2018,Diesel,14779.69
Maruti,2016,Diesel,8752.59
Hyundai,2015,Diesel,7733.3
Hyundai,2014,Petrol,6370.56
Volkswagen,2012,Diesel,2936.0
Volkswagen,2011,Diesel,2758.73
Maruti,2007,Petrol,1661.88
Honda,2016,Diesel,7201.5
Renault,2013,Diesel,8863.38
Toyota,2019,Diesel,34179.42
Volvo,2014,Diesel,19000.88
Maruti,2014,Petrol,5041.05
Maruti,2015,Diesel,8198.63
Audi,2013,Diesel,28407.14
BMW,2013,Diesel,14956.96
Ford,2013,Petrol,3933.13
Hyundai,2018,Diesel,16618.84
Hyundai,2007,Petrol,2160.45
Honda,2006,Petrol,2548.22
Toyota,2013,Diesel,16618.84
Hyundai,2012,Petrol,3489.96
Nissan,2012,Diesel,5539.61
BMW,2013,Diesel,27421.09
Chevrolet,2008,Diesel,2880.6
Hyundai,2011,Petrol,4154.71
Skoda,2009,Diesel,5373.43
Mercedes-Benz,2013,Diesel,29913.91
Honda,2014,Diesel,3323.77
BMW,2017,Diesel,31852.78
Toyota,2016,Diesel,16053.8
Porsche,2013,Diesel,79770.44
Nissan,2012,Diesel,4431.69
Maruti,2015,Diesel,4985.65
Maruti,2019,Petrol,6924.52
Volkswagen,2015,Diesel,12741.11
Honda,2009,Petrol,3434.56
Honda,2018,Petrol,11201.1
Hyundai,2019,Petrol,12785.43
Maruti,2006,Petrol,1107.92
Maruti,2013,Diesel,2769.81
Audi,2011,Petrol,19942.61
Toyota,2018,Diesel,7589.27
Hyundai,2012,Petrol,3290.53
Hyundai,2013,Petrol,5262.63
Volkswagen,2018,Diesel,8176.47
BMW,2017,Diesel,47363.7
Hyundai,2010,Diesel,4043.92
Hyundai,2017,Petrol,6636.46
Toyota,2012,Diesel,14956.96
Maruti,2016,Petrol,7755.46
Hyundai,2016,Petrol,12131.75
Hyundai,2013,Petrol,3268.37
Tata,2017,Diesel,6093.58
Skoda,2017,Petrol,18923.32
Maruti,2015,Diesel,7589.27
Honda,2014,Petrol,11633.19
Toyota,2010,Diesel,9694.32
Honda,2010,Petrol,2991.39
Hyundai,2012,Petrol,4708.67
Toyota,2018,Diesel,8752.59
Skoda,2011,Petrol,4985.65
Nissan,2012,Diesel,4431.69
Honda,2012,Petrol,5262.63
Hyundai,2018,Diesel,8475.61
Chevrolet,2013,Petrol,3844.49
Honda,2016,Petrol,6248.68
Volkswagen,2013,Petrol,3268.37
Maruti,2016,Diesel,6259.76
Ford,2012,Diesel,9317.63
Maruti,2006,Petrol,941.73
Maruti,2003,Petrol,886.34
Volkswagen,2014,Diesel,6259.76
Hyundai,2013,Petrol,4985.65
Maruti,2015,Diesel,7644.67
Toyota,2001,Diesel,2437.43
Nissan,2013,Diesel,4431.69
Skoda,2015,Petrol,6204.37
Maruti,2016,Petrol,2437.43
Skoda,2013,Petrol,4431.69
Toyota,2014,Diesel,17726.76
Hyundai,2016,Diesel,13959.83
Hyundai,2014,Petrol,5306.95
Maruti,2015,CNG,4043.92
Honda,2016,Diesel,7567.11
Maruti,2002,Petrol,565.04
Ford,2006,Petrol,764.47
Maruti,2015,Petrol,5151.84
Honda,2014,Petrol,7190.42
Hyundai,2009,Diesel,3212.98
Hyundai,2016,Petrol,8198.63
Renault,2016,Petrol,3600.75
Maruti,2008,Petrol,2160.45
Hyundai,2015,Petrol,4431.69
Hyundai,2017,Petrol,7589.27
Honda,2015,Petrol,6038.18
Ford,2007,Diesel,2204.77
Hyundai,2014,Diesel,9960.23
Toyota,2014,Diesel,7201.5
Honda,2018,Petrol,10270.44
Hyundai,2015,Diesel,7744.38
Mercedes-Benz,2019,Diesel,40727.24
Skoda,2017,Petrol,18923.32
Chevrolet,2013,Diesel,3102.18
Volkswagen,2011,Diesel,2758.73
Maruti,2016,Diesel,9805.12
Honda,2011,Petrol,4597.88
Volkswagen,2017,Diesel,11079.23
Hyundai,2017,Petrol,5262.63
Renault,2017,Petrol,3545.35
Maruti,2017,Petrol,3633.99
Ford,2013,Petrol,8309.42
Maruti,2018,Petrol,8187.55
Maruti,2013,Diesel,4043.92
Mercedes-Benz,2007,Diesel,12187.15
Maruti,2012,Diesel,3323.77
Chevrolet,2012,Diesel,2492.83
Maruti,2010,Petrol,3135.42
Maruti,2019,Petrol,4553.56
Mitsubishi,2014,Diesel,16286.46
Mercedes-Benz,2013,Petrol,27698.07
Chevrolet,2015,Diesel,2603.62
Ford,2017,Diesel,7101.78
Honda,2012,Petrol,6370.56
Mercedes-Benz,2016,Diesel,19444.04
Hyundai,2015,Diesel,11356.21
Ford,2012,Diesel,3501.04
Audi,2014,Diesel,24928.26
Hyundai,2015,Petrol,3933.13
BMW,2010,Petrol,10924.12
BMW,2013,Diesel,49856.52
Hyundai,2017,Petrol,8852.3
Volkswagen,2017,Diesel,7201.5
Chevrolet,2007,Petrol,830.94
Chevrolet,2018,Diesel,10935.2
Hyundai,2018,Diesel,7046.39
Honda,2017,Petrol,10525.27
Hyundai,2017,Petrol,6702.93
Maruti,2013,CNG,2382.03
Hyundai,2015,Diesel,6093.58
Maruti,2007,Petrol,1384.9
Toyota,2015,Diesel,13283.99
Hyundai,2010,Petrol,2769.81
Honda,2019,Petrol,12918.38
Maruti,1998,Petrol,587.2
Maruti,2015,Petrol,3434.56
Ford,2012,Diesel,2880.6
Honda,2015,Petrol,5639.33
Hyundai,2008,Petrol,2548.22
Hyundai,2012,Diesel,6647.54
Maruti,2013,Diesel,4874.86
Mercedes-Benz,2013,Petrol,12187.15
Chevrolet,2014,Diesel,6315.16
Skoda,2013,Diesel,7700.06
Mahindra,2014,Diesel,8752.59
BMW,2018,Diesel,32462.14
Mercedes-Benz,2009,Petrol,11345.13
Skoda,2010,Petrol,5927.39
Honda,2014,Petrol,3866.65
Hyundai,2009,Petrol,3157.58
Honda,2014,Petrol,5927.39
Ford,2012,Petrol,4010.68
Toyota,2006,Diesel,6924.52
Mahindra,2012,Diesel,3534.27
Mahindra,2018,Petrol,6093.58
Hyundai,2019,Petrol,8497.77
Tata,2011,Petrol,6093.58
Maruti,2014,Diesel,7312.29
BMW,2017,Diesel,60935.75
Audi,2013,Diesel,23266.38
Maruti,2017,Petrol,4985.65
Hyundai,2016,Diesel,22900.76
Chevrolet,2013,Diesel,7201.5
Mercedes-Benz,2018,Diesel,42078.91
Hyundai,2009,Petrol,1606.49
Maruti,2014,CNG,3268.37
Maruti,2015,Diesel,8752.59
Honda,2018,Petrol,11156.78
Nissan,2016,Diesel,7201.5
BMW,2015,Diesel,24374.3
Honda,2016,Diesel,10802.25
Nissan,2014,Diesel,6647.54
Hyundai,2014,Diesel,4420.61
Hyundai,2008,Petrol,1938.86
Toyota,2015,Diesel,21881.47
Toyota,2017,Diesel,18779.29
Maruti,2017,Petrol,7533.87
Hyundai,2007,Petrol,1096.84
Hyundai,2013,Petrol,3268.37
Audi,2015,Diesel,47452.33
Volvo,2014,Diesel,23820.34
Honda,2015,Petrol,8752.59
Maruti,2011,Petrol,2548.22
Honda,2012,Petrol,3046.79
Mahindra,2011,Diesel,7434.16
Renault,2017,Diesel,10636.06
Hyundai,2017,Diesel,14192.49
Tata,2019,Petrol,7688.98
Mahindra,2015,Diesel,10469.87
Volkswagen,2015,Diesel,6647.54
Mercedes-Benz,2013,Petrol,12187.15
Maruti,2011,Petrol,2880.6
Hyundai,2007,Petrol,2160.45
BMW,2013,Diesel,49856.52
Audi,2014,Diesel,24374.3
Hyundai,2015,Petrol,5428.82
Nissan,2015,Diesel,6924.52
Volkswagen,2013,Diesel,6758.33
Hyundai,2011,Petrol,2880.6
Lamborghini,2011,Petrol,132950.73
Jaguar,2012,Diesel,32129.76
Maruti,2010,Petrol,3656.15
Tata,2013,Diesel,3379.16
Hyundai,2012,Diesel,3600.75
Hyundai,2014,Petrol,4154.71
Toyota,2015,Diesel,14679.98
Tata,2017,Petrol,5318.03
Renault,2019,Petrol,4210.11
Toyota,2011,Diesel,9417.34
Mercedes-Benz,2016,Diesel,42943.09
Honda,2009,Petrol,3545.35
Hyundai,2011,Petrol,3877.73
Hyundai,2015,Diesel,13572.05
Honda,2014,Petrol,5262.63
Volkswagen,2016,Petrol,4985.65
Hyundai,2012,Petrol,2603.62
Renault,2014,Diesel,3766.94
Volkswagen,2016,Diesel,11079.23
Toyota,2012,Diesel,9971.3
Toyota,2013,Petrol,5761.2
Hyundai,2006,Diesel,2049.66
Mercedes-Benz,2013,Diesel,42101.06
Renault,2013,Diesel,5661.49
Skoda,2019,Petrol,10702.53
Hyundai,2015,Petrol,3766.94
Mahindra,2017,Petrol,6470.27
Maruti,2016,Petrol,4210.11
Maruti,2012,Petrol,2769.81
Honda,2015,Diesel,7700.06
Skoda,2010,Petrol,6093.58
Hyundai,2017,Petrol,6858.04
Renault,2013,Diesel,6647.54
Hyundai,2015,Petrol,4154.71
Ford,2018,Diesel,10480.95
Nissan,2011,Petrol,3323.77
Ford,2016,Diesel,6370.56
Honda,2009,Petrol,4885.94
Renault,2017,Petrol,4099.31
Honda,2014,Petrol,2769.81
Maruti,2012,Petrol,5927.39
Hyundai,2013,Diesel,4043.92
Skoda,2014,Diesel,14403.0
Maruti,2012,Petrol,2714.41
Volkswagen,2015,Diesel,6370.56
Honda,2017,Diesel,8985.25
Hyundai,2018,Diesel,8586.4
Nissan,2017,Petrol,6481.35
Renault,2018,Petrol,4752.99
Honda,2015,Diesel,8863.38
Toyota,2017,Diesel,18280.73
Maruti,2015,Diesel,6093.58
Ford,2015,Diesel,7035.31
Toyota,2013,Diesel,8752.59
Ford,2014,Diesel,7977.04
Volkswagen,2012,Diesel,4043.92
Hyundai,2016,Diesel,7035.31
Renault,2016,Diesel,8641.8
Ford,2007,Petrol,1551.09
Ford,2007,Diesel,6093.58
Maruti,2018,Diesel,9417.34
Mercedes-Benz,2011,Diesel,11611.03
Maruti,2005,Petrol,830.94
Tata,2008,Petrol,1440.3
BMW,2013,Diesel,23266.38
Hyundai,2013,Petrol,2548.22
Skoda,2015,Diesel,16563.45
Audi,2017,Diesel,39796.59
Ford,2016,Diesel,4985.65
Mahindra,2016,Diesel,6093.58
Maruti,2015,Petrol,4930.26
Toyota,2008,Diesel,7589.27
Hyundai,2016,Diesel,6093.58
Hyundai,2016,Petrol,5617.17
Hyundai,2015,Petrol,4265.5
Hyundai,2016,Petrol,8807.99
Maruti,2009,Petrol,1384.9
Maruti,2014,Petrol,4032.84
Toyota,2016,Diesel,22158.46
Mahindra,2019,Diesel,11478.08
Hyundai,2007,Petrol,2049.66
Toyota,2013,Petrol,4487.09
Mercedes-Benz,2015,Diesel,53734.25
Renault,2014,Diesel,9140.36
Maruti,2014,Diesel,5816.59
Volkswagen,2013,Petrol,4874.86
Skoda,2017,Diesel,28529.01
BMW,2014,Diesel,32705.88
Maruti,2011,Petrol,2326.64
Renault,2017,Petrol,4110.39
Ford,2009,Diesel,8309.42
Maruti,2017,Diesel,10458.79
Hyundai,2006,Petrol,1329.51
Mercedes-Benz,2014,Petrol,26590.15
Mercedes-Benz,2019,Diesel,38777.3
Maruti,2017,CNG,9140.36
Audi,2011,Diesel,10802.25
Hyundai,2014,Petrol,3822.33
Mitsubishi,2014,Diesel,13128.88
Mercedes-Benz,2012,Diesel,17881.87
Maruti,2015,CNG,4099.31
Maruti,2017,Petrol,4431.69
Hyundai,2015,Petrol,6425.95
Maruti,2014,Diesel,5151.84
Mercedes-Benz,2010,Petrol,16618.84
Ford,2015,Petrol,7533.87
Honda,2016,Diesel,11356.21
Maruti,2014,Petrol,2991.39
Maruti,2015,Diesel,9417.34
Hyundai,2018,Diesel,8586.4
Tata,2015,Petrol,2991.39
Maruti,2004,Petrol,1440.3
Maruti,2008,Petrol,1938.86
Hyundai,2018,Petrol,14624.58
Maruti,2004,Petrol,1107.92
Toyota,2017,Petrol,7057.47
Toyota,2015,Petrol,4985.65
Renault,2013,Diesel,7201.5
Maruti,2013,Diesel,5528.53
Mercedes-Benz,2017,Diesel,47973.06
Ford,2014,Diesel,7201.5
Maruti,2012,CNG,2492.83
Maruti,2017,Petrol,11023.83
Ford,2015,Diesel,8143.23
Tata,2016,Diesel,5096.44
Ford,2011,Diesel,9417.34
Renault,2017,Diesel,13139.96
Nissan,2011,Diesel,8863.38
Toyota,2015,Diesel,23820.34
Chevrolet,2007,Petrol,1440.3
Skoda,2012,Diesel,6536.74
Mahindra,2013,Diesel,10525.27
Maruti,2010,Diesel,4985.65
Skoda,2003,Diesel,2492.83
Chevrolet,2014,Petrol,3711.54
Hyundai,2005,Petrol,775.55
Mercedes-Benz,2012,Petrol,17726.76
Renault,2014,Diesel,8863.38
Jaguar,2015,Petrol,110792.28
Hyundai,2012,Diesel,5251.55
Mercedes-Benz,2016,Diesel,39885.22
Volkswagen,2015,Petrol,6137.89
Skoda,2017,Diesel,25471.14
Mahindra,2017,Diesel,11167.86
Skoda,2010,Petrol,3157.58
Maruti,2000,Petrol,609.36
Audi,2018,Diesel,50432.64
Mahindra,2018,Diesel,8076.76
Volkswagen,2011,Diesel,4764.07
Maruti,2015,Petrol,5318.03
Maruti,2012,Petrol,5816.59
Maruti,2016,Petrol,3102.18
Hyundai,2014,Diesel,4819.46
Ford,2014,Diesel,6082.5
Maruti,2015,CNG,3434.56
Volkswagen,2014,Diesel,7201.5
Mahindra,2011,Diesel,7090.71
Ford,2016,Diesel,6891.28
Toyota,2012,Diesel,9306.55
Maruti,2018,Diesel,6536.74
Renault,2018,Petrol,3766.94
Ford,2011,Diesel,7201.5
Mahindra,2002,Diesel,1883.47
Ford,2015,Petrol,6647.54
Hyundai,2016,Diesel,13184.28
BMW,2016,Diesel,53180.29
Maruti,2017,Petrol,8863.38
Skoda,2007,Diesel,2714.41
Chevrolet,2013,Petrol,1938.86
Audi,2014,Diesel,24097.32
Honda,2014,Petrol,8032.44
Maruti,2009,Petrol,3323.77
Ford,2012,Diesel,2780.89
Toyota,2015,Diesel,21715.29
Mercedes-Benz,2013,Diesel,17172.8
Toyota,2012,Diesel,12741.11
Honda,2004,Petrol,1949.94
Honda,2015,Diesel,5185.08
Toyota,2010,Petrol,4431.69
Tata,2012,Diesel,3102.18
Mahindra,2012,Diesel,9140.36
Maruti,2010,Diesel,1883.47
Mercedes-Benz,2013,Petrol,16452.65
Hyundai,2018,Petrol,14236.81
Mercedes-Benz,2012,Diesel,17726.76
Maruti,2018,Petrol,5207.24
Maruti,2014,Petrol,6581.06
Skoda,2013,Diesel,8863.38
Toyota,2010,Diesel,6038.18
Mercedes-Benz,2018,Petrol,29648.01
Volkswagen,2013,Diesel,3877.73
Hyundai,2008,Petrol,1540.01
Hyundai,2013,Diesel,5207.24
Volkswagen,2016,Petrol,6370.56
Hyundai,2017,Petrol,8985.25
Maruti,2006,Petrol,830.94
Tata,2006,Petrol,1107.92
Mahindra,2016,Diesel,5871.99
ISUZU,2017,Diesel,8863.38
Hyundai,2010,Petrol,3035.71
Maruti,2017,Petrol,8309.42
Tata,2016,Diesel,14956.96
Volkswagen,2011,Petrol,2437.43
Mercedes-Benz,2012,Petrol,14679.98
Toyota,2013,Diesel,4298.74
Hyundai,2005,Petrol,941.73
Tata,2017,Petrol,5661.49
Renault,2013,Diesel,4708.67
Audi,2013,Diesel,18302.88
Tata,2008,Diesel,664.75
Maruti,2012,Diesel,5318.03
Skoda,2011,Petrol,6924.52
Hyundai,2014,Petrol,9195.76
Honda,2009,Petrol,3600.75
Renault,2015,Diesel,8586.4
Jaguar,2016,Diesel,33835.96
Maruti,2010,LPG,2514.98
Volkswagen,2010,Petrol,3279.45
Tata,2016,Petrol,4431.69
Hyundai,2014,Petrol,5816.59
Audi,2013,Diesel,19455.12
Volkswagen,2011,Petrol,3600.75
Maruti,2015,Petrol,4431.69
Hyundai,2007,Petrol,2437.43
Maruti,2016,Diesel,8231.87
Mercedes-Benz,2009,Diesel,11910.17
Maruti,2011,Diesel,3046.79
Porsche,2013,Diesel,49856.52
Toyota,2015,Petrol,21881.47
Honda,2013,Petrol,3545.35
Skoda,2009,Petrol,5262.63
Toyota,2011,Diesel,10503.11
Honda,2015,Diesel,5351.27
Maruti,2014,Diesel,5262.63
Hyundai,2015,Diesel,4431.69
Mahindra,2012,Diesel,3212.98
Maruti,2013,Petrol,2936.0
Chevrolet,2011,Diesel,2769.81
