Name,Location,Year,Fuel_Type,Transmission,Owner_Type
BMW,Chennai,2012,Diesel,Automatic,Third
Hyundai,Delhi,2013,Petrol,Manual,First
Volkswagen,Pune,2016,Diesel,Manual,First
Volkswagen,Pune,2010,Petrol,Manual,Third
Maruti,Mumbai,2015,Petrol,Manual,First
Volkswagen,Kochi,2015,Petrol,Automatic,First
Hyundai,Pune,2016,Diesel,Manual,First
Honda,Hyderabad,2008,Petrol,Manual,First
Honda,Kolkata,2008,Petrol,Manual,First
Mahindra,Jaipur,2016,Diesel,Manual,First
Honda,Hyderabad,2016,Petrol,Manual,First
Hyundai,Kolkata,2017,Diesel,Manual,First
Renault,Mumbai,2014,Diesel,Manual,First
Maruti,Hyderabad,2013,Petrol,Automatic,First
Audi,Bangalore,2014,Diesel,Automatic,First
Mahindra,Coimbatore,2018,Diesel,Manual,First
Renault,Coimbatore,2014,Petrol,Manual,First
BMW,Mumbai,2009,Diesel,Automatic,Second
Toyota,Hyderabad,2016,Diesel,Manual,First
Honda,Kolkata,2009,Petrol,Manual,First
Maruti,Chennai,2014,Diesel,Manual,First
Renault,Mumbai,2013,Diesel,Manual,Second
Volkswagen,Mumbai,2014,Petrol,Manual,First
Hyundai,Mumbai,2015,Petrol,Manual,First
BMW,Pune,2014,Diesel,Automatic,First
Maruti,Hyderabad,2017,Diesel,Manual,First
Mercedes-Benz,Ahmedabad,2012,Diesel,Automatic,First
Maruti,Jaipur,2015,Diesel,Manual,First
Hyundai,Coimbatore,2017,Diesel,Automatic,First
Tata,Bangalore,2016,Petrol,Automatic,Second
Maruti,Hyderabad,2009,Petrol,Manual,First
Hyundai,Delhi,2015,Petrol,Manual,Second
Hyundai,Hyderabad,2010,Petrol,Manual,First
Maruti,Mumbai,2015,Petrol,Manual,First
Land Rover,Delhi,2015,Diesel,Automatic,First
Tata,Hyderabad,2005,Diesel,Manual,Second
Tata,Mumbai,2014,Petrol,Manual,First
Mahindra,Delhi,2016,Diesel,Manual,First
Honda,Mumbai,2008,Petrol,Automatic,Third
Tata,Coimbatore,2015,Petrol,Manual,Second
Hyundai,Ahmedabad,2015,Diesel,Manual,First
Tata,Chennai,2017,Diesel,Manual,First
Honda,Jaipur,2014,Diesel,Manual,First
Mahindra,Kochi,2012,Diesel,Manual,First
BMW,Pune,2013,Diesel,Automatic,First
Hyundai,Pune,2010,Petrol,Manual,First
Maruti,Delhi,2017,Petrol,Manual,First
Hyundai,Kochi,2016,Diesel,Automatic,First
Maruti,Kochi,2018,Diesel,Manual,First
Mini,Mumbai,2013,Petrol,Automatic,First
Maruti,Coimbatore,2015,Diesel,Manual,First
Skoda,Mumbai,2011,Diesel,Automatic,First
Ford,Delhi,2014,Diesel,Manual,First
Hyundai,Pune,2017,Petrol,Manual,First
Honda,Chennai,2015,Petrol,Manual,First
Honda,Kolkata,2013,Diesel,Manual,First
BMW,Pune,2010,Diesel,Automatic,Third
Audi,Delhi,2014,Diesel,Automatic,First
Hyundai,Jaipur,2015,Diesel,Manual,Second
Nissan,Kolkata,2011,Diesel,Manual,First
Hyundai,Jaipur,2016,Petrol,Manual,First
Hyundai,Pune,2015,Petrol,Manual,First
Mercedes-Benz,Chennai,2011,Petrol,Automatic,First
Land Rover,Delhi,2014,Diesel,Automatic,First
Mahindra,Mumbai,2016,Diesel,Automatic,First
Maruti,Coimbatore,2018,Petrol,Manual,First
Mercedes-Benz,Kochi,2014,Petrol,Automatic,First
Maruti,Chennai,2017,Petrol,Automatic,First
Land Rover,Coimbatore,2013,Diesel,Automatic,Second
Renault,Kolkata,2013,Diesel,Manual,First
Hyundai,Chennai,2013,Diesel,Manual,Second
Toyota,Coimbatore,2016,Petrol,Automatic,First
BMW,Mumbai,2016,Diesel,Automatic,Second
Ford,Chennai,2018,Petrol,Manual,First
Maruti,Hyderabad,2014,Diesel,Manual,First
Hyundai,Bangalore,2016,Diesel,Automatic,First
Tata,Hyderabad,2013,Diesel,Manual,First
Hyundai,Kochi,2015,Diesel,Manual,First
Hyundai,Chennai,2006,Petrol,Manual,Third
Maruti,Delhi,2016,Petrol,Automatic,First
Mahindra,Kochi,2018,Diesel,Manual,First
Audi,Kolkata,2009,Diesel,Automatic,First
Volkswagen,Bangalore,2012,Diesel,Manual,First
Maruti,Delhi,2016,Diesel,Manual,First
Maruti,Chennai,2002,Petrol,Manual,First
Hyundai,Kochi,2016,Petrol,Manual,First
Honda,Kochi,2019,Petrol,Manual,First
Honda,Chennai,2014,Diesel,Manual,Second
Toyota,Chennai,2012,Diesel,Automatic,First
Mahindra,Delhi,2017,Diesel,Automatic,First
Ford,Mumbai,2007,Diesel,Manual,Third
Ford,Kolkata,2012,Diesel,Manual,First
Honda,Coimbatore,2017,Petrol,Automatic,Second
Ford,Coimbatore,2017,Diesel,Automatic,First
Nissan,Hyderabad,2014,Petrol,Automatic,First
Skoda,Coimbatore,2011,Diesel,Manual,First
Chevrolet,Chennai,2012,Diesel,Manual,First
Toyota,Chennai,2009,Petrol,Automatic,First
Renault,Chennai,2012,Diesel,Manual,First
Mercedes-Benz,Kochi,2016,Diesel,Automatic,First
Tata,Pune,2014,Petrol,Manual,Second
Hyundai,Coimbatore,2013,Petrol,Manual,First
Maruti,Mumbai,2015,Petrol,Automatic,First
Hyundai,Kolkata,2016,Diesel,Manual,First
Honda,Kolkata,2009,Petrol,Manual,First
Hyundai,Pune,2001,Petrol,Manual,Second
Hyundai,Kochi,2009,Petrol,Manual,Second
Ford,Kolkata,2010,Petrol,Manual,First
Honda,Kochi,2014,Diesel,Manual,First
Maruti,Chennai,2006,Petrol,Manual,First
Maruti,Hyderabad,2014,Diesel,Manual,First
Mercedes-Benz,Bangalore,2014,Diesel,Automatic,First
Audi,Bangalore,2015,Diesel,Automatic,First
Mercedes-Benz,Hyderabad,2010,Diesel,Automatic,First
Maruti,Ahmedabad,2010,Diesel,Manual,First
Toyota,Coimbatore,2005,Petrol,Manual,First
Mahindra,Kochi,2018,Diesel,Manual,First
Maruti,Jaipur,2017,Petrol,Manual,First
Toyota,Delhi,2014,Diesel,Manual,First
Maruti,Mumbai,2010,Petrol,Manual,First
Tata,Kochi,2014,Petrol,Manual,First
Hyundai,Chennai,2009,Petrol,Manual,Second
BMW,Bangalore,2010,Diesel,Automatic,First
Mahindra,Jaipur,2014,Diesel,Manual,First
Volkswagen,Pune,2011,Petrol,Manual,First
Skoda,Delhi,2009,Petrol,Manual,Second
Tata,Coimbatore,2015,Petrol,Manual,First
Ford,Chennai,2011,Diesel,Manual,First
Volkswagen,Pune,2013,Petrol,Automatic,First
Land Rover,Kochi,2018,Diesel,Automatic,First
Honda,Kochi,2015,Diesel,Manual,First
Renault,Chennai,2018,Petrol,Automatic,First
Hyundai,Mumbai,2015,Petrol,Manual,First
Chevrolet,Hyderabad,2011,Diesel,Automatic,First
Hyundai,Mumbai,2017,Diesel,Manual,First
Maruti,Coimbatore,2018,Petrol,Automatic,First
Hyundai,Coimbatore,2016,Diesel,Manual,First
Honda,Mumbai,2016,Petrol,Manual,First
Hyundai,Kochi,2016,Diesel,Manual,First
Maruti,Delhi,2014,Petrol,Manual,First
Audi,Kolkata,2009,Diesel,Automatic,First
Hyundai,Bangalore,2016,Diesel,Manual,First
Renault,Pune,2013,Diesel,Manual,First
Volkswagen,Delhi,2016,Petrol,Manual,First
Tata,Ahmedabad,2012,Diesel,Manual,First
Hyundai,Kochi,2012,Petrol,Manual,First
BMW,Mumbai,2007,Diesel,Automatic,Second
Hyundai,Mumbai,2015,Diesel,Automatic,First
Hyundai,Delhi,2016,Petrol,Manual,First
Maruti,Hyderabad,2011,Diesel,Manual,First
Mahindra,Hyderabad,2006,Diesel,Manual,First
Hyundai,Hyderabad,2011,Petrol,Manual,First
Tata,Hyderabad,2014,Diesel,Manual,First
Honda,Kolkata,2009,Petrol,Manual,First
Maruti,Hyderabad,2012,Petrol,Manual,First
Maruti,Mumbai,2012,Diesel,Manual,Second
Toyota,Delhi,2015,Diesel,Manual,Second
Maruti,Pune,2014,Diesel,Manual,Second
Maruti,Hyderabad,2012,LPG,Manual,First
Maruti,Pune,2017,Diesel,Manual,First
Hyundai,Kolkata,2014,Petrol,Manual,First
Renault,Jaipur,2016,Petrol,Manual,First
Tata,Jaipur,2012,Petrol,Manual,Second
Ford,Hyderabad,2014,Diesel,Manual,First
Porsche,Kochi,2015,Diesel,Automatic,First
Maruti,Jaipur,2016,Petrol,Manual,First
Volkswagen,Ahmedabad,2015,Diesel,Manual,First
Mahindra,Bangalore,2005,Diesel,Manual,First
BMW,Mumbai,2018,Diesel,Automatic,First
Honda,Chennai,2009,Petrol,Manual,Second
Mini,Kochi,2016,Petrol,Automatic,First
Mitsubishi,Pune,2015,Diesel,Automatic,First
Maruti,Jaipur,2012,Diesel,Manual,First
Bentley,Hyderabad,2006,Petrol,Automatic,First
Maruti,Pune,2013,Diesel,Manual,First
Toyota,Hyderabad,2007,Diesel,Manual,Second
Mercedes-Benz,Chennai,2010,Petrol,Manual,First
Mercedes-Benz,Bangalore,2016,Diesel,Automatic,First
Ford,Mumbai,2017,Diesel,Manual,First
Toyota,Coimbatore,2015,Petrol,Manual,First
Hyundai,Delhi,2012,Petrol,Manual,First
Hyundai,Chennai,2005,Petrol,Manual,First
Land Rover,Kochi,2014,Diesel,Automatic,First
Toyota,Hyderabad,2011,Diesel,Manual,First
Hyundai,Coimbatore,2011,Petrol,Manual,First
Hyundai,Pune,2007,Petrol,Manual,Second
Nissan,Mumbai,2015,Petrol,Automatic,First
BMW,Ahmedabad,2015,Diesel,Automatic,First
Honda,Kolkata,2015,Petrol,Automatic,First
Honda,Delhi,2013,Diesel,Manual,Second
Toyota,Bangalore,2013,Diesel,Manual,Second
Land Rover,Delhi,2016,Diesel,Automatic,First
Hyundai,Coimbatore,2016,Diesel,Manual,First
Chevrolet,Chennai,2012,Diesel,Manual,First
Toyota,Kochi,2017,Diesel,Automatic,First
Maruti,Jaipur,2015,Diesel,Manual,First
Hyundai,Mumbai,2015,Diesel,Manual,Second
Land Rover,Delhi,2014,Diesel,Automatic,Second
Honda,Hyderabad,2017,Diesel,Manual,First
Hyundai,Kochi,2017,Petrol,Manual,First
Volkswagen,Mumbai,2014,Petrol,Automatic,First
Honda,Ahmedabad,2017,Diesel,Manual,First
Hyundai,Coimbatore,2017,Petrol,Manual,First
Ford,Bangalore,2012,Diesel,Manual,Second
BMW,Pune,2014,Diesel,Automatic,First
Mitsubishi,Pune,2012,Diesel,Manual,First
Renault,Jaipur,2013,Diesel,Manual,First
Maruti,Delhi,2010,Petrol,Manual,Second
Hyundai,Kolkata,2013,Petrol,Manual,First
Mercedes-Benz,Bangalore,2017,Diesel,Automatic,First
BMW,Coimbatore,2016,Diesel,Automatic,First
Hyundai,Kochi,2018,Petrol,Automatic,First
Renault,Kochi,2019,Petrol,Manual,First
Audi,Bangalore,2014,Diesel,Automatic,First
Maruti,Kochi,2018,Diesel,Manual,Second
Honda,Delhi,2011,Petrol,Manual,First
BMW,Kochi,2016,Diesel,Automatic,First
Hyundai,Bangalore,2012,Diesel,Automatic,Second
Hyundai,Coimbatore,2016,Diesel,Manual,First
Volkswagen,Kolkata,2014,Petrol,Manual,First
BMW,Coimbatore,2017,Diesel,Automatic,First
Honda,Chennai,2004,Petrol,Automatic,Third
Renault,Chennai,2012,Diesel,Manual,First
Hyundai,Bangalore,2014,Petrol,Manual,Second
Volkswagen,Pune,2013,Diesel,Automatic,Second
Hyundai,Kochi,2018,Diesel,Manual,First
Maruti,Hyderabad,2016,Diesel,Manual,First
Hyundai,Coimbatore,2015,Diesel,Manual,First
Hyundai,Mumbai,2014,Petrol,Manual,First
Volkswagen,Kolkata,2012,Diesel,Manual,First
Volkswagen,Kolkata,2011,Diesel,Manual,First
Maruti,Pune,2007,Petrol,Manual,Second
Honda,Kochi,2016,Diesel,Manual,First
Renault,Hyderabad,2013,Diesel,Manual,First
Toyota,Coimbatore,2019,Diesel,Automatic,First
Volvo,Kochi,2014,Diesel,Automatic,First
Maruti,Hyderabad,2014,Petrol,Automatic,First
Maruti,Hyderabad,2015,Diesel,Manual,Second
Audi,Kochi,2013,Diesel,Automatic,First
BMW,Kolkata,2013,Diesel,Automatic,Second
Ford,Bangalore,2013,Petrol,Manual,First
Hyundai,Ahmedabad,2018,Diesel,Manual,First
Hyundai,Pune,2007,Petrol,Manual,Second
Honda,Pune,2006,Petrol,Manual,Second
Toyota,Chennai,2013,Diesel,Manual,Second
Hyundai,Chennai,2012,Petrol,Manual,First
Nissan,Hyderabad,2012,Diesel,Manual,First
BMW,Jaipur,2013,Diesel,Automatic,Second
Chevrolet,Pune,2008,Diesel,Manual,Second
Hyundai,Ahmedabad,2011,Petrol,Manual,First
Skoda,Ahmedabad,2009,Diesel,Manual,Second
Mercedes-Benz,Jaipur,2013,Diesel,Automatic,First
Honda,Kolkata,2014,Diesel,Manual,First
BMW,Delhi,2017,Diesel,Automatic,First
Toyota,Hyderabad,2016,Diesel,Manual,First
Porsche,Delhi,2013,Diesel,Automatic,First
Nissan,Chennai,2012,Diesel,Manual,Second
Maruti,Delhi,2015,Diesel,Manual,Second
Maruti,Mumbai,2019,Petrol,Automatic,First
Volkswagen,Pune,2015,Diesel,Automatic,Second
Honda,Pune,2009,Petrol,Manual,Third
Honda,Mumbai,2018,Petrol,Manual,First
Hyundai,Coimbatore,2019,Petrol,Manual,First
Maruti,Delhi,2006,Petrol,Manual,Second
Maruti,Kolkata,2013,Diesel,Manual,Second
Audi,Kochi,2011,Petrol,Automatic,First
Toyota,Coimbatore,2018,Diesel,Manual,First
Hyundai,Kochi,2012,Petrol,Manual,First
Hyundai,Pune,2013,Petrol,Manual,First
Volkswagen,Coimbatore,2018,Diesel,Manual,First
BMW,Delhi,2017,Diesel,Automatic,First
Hyundai,Bangalore,2010,Diesel,Manual,Second
Hyundai,Kochi,2017,Petrol,Automatic,First
Toyota,Pune,2012,Diesel,Automatic,First
Maruti,Chennai,2016,Petrol,Automatic,First
Hyundai,Hyderabad,2016,Petrol,Automatic,First
Hyundai,Pune,2013,Petrol,Manual,Third
Tata,Ahmedabad,2017,Diesel,Manual,First
Skoda,Kochi,2017,Petrol,Automatic,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Honda,Jaipur,2014,Petrol,Automatic,First
Toyota,Hyderabad,2010,Diesel,Manual,First
Honda,Kolkata,2010,Petrol,Manual,First
Hyundai,Mumbai,2012,Petrol,Automatic,First
Toyota,Pune,2018,Diesel,Manual,First
Skoda,Delhi,2011,Petrol,Automatic,Second
Nissan,Kolkata,2012,Diesel,Manual,First
Honda,Delhi,2012,Petrol,Manual,First
Hyundai,Kolkata,2018,Diesel,Manual,First
Chevrolet,Kochi,2013,Petrol,Manual,Second
Honda,Kochi,2016,Petrol,Manual,First
Volkswagen,Kolkata,2013,Petrol,Manual,First
Maruti,Jaipur,2016,Diesel,Manual,First
Ford,Kochi,2012,Diesel,Automatic,First
Maruti,Pune,2006,Petrol,Manual,Third
Maruti,Pune,2003,Petrol,Manual,Second
Volkswagen,Coimbatore,2014,Diesel,Manual,First
Hyundai,Kolkata,2013,Petrol,Manual,First
Maruti,Ahmedabad,2015,Diesel,Manual,First
Toyota,Mumbai,2001,Diesel,Manual,Fourth & Above
Nissan,Jaipur,2013,Diesel,Manual,First
Skoda,Mumbai,2015,Petrol,Manual,First
Maruti,Delhi,2016,Petrol,Manual,First
Skoda,Bangalore,2013,Petrol,Manual,First
Toyota,Jaipur,2014,Diesel,Manual,Second
Hyundai,Mumbai,2016,Diesel,Manual,First
Hyundai,Kochi,2014,Petrol,Manual,First
Maruti,Mumbai,2015,CNG,Manual,First
Honda,Kochi,2016,Diesel,Manual,First
Maruti,Jaipur,2002,Petrol,Manual,First
Ford,Pune,2006,Petrol,Manual,Second
Maruti,Delhi,2015,Petrol,Manual,First
Honda,Kolkata,2014,Petrol,Manual,First
Hyundai,Chennai,2009,Diesel,Manual,First
Hyundai,Delhi,2016,Petrol,Manual,First
Renault,Bangalore,2016,Petrol,Manual,Second
Maruti,Ahmedabad,2008,Petrol,Manual,Second
Hyundai,Jaipur,2015,Petrol,Manual,Second
Hyundai,Delhi,2017,Petrol,Manual,First
Honda,Coimbatore,2015,Petrol,Manual,First
Ford,Hyderabad,2007,Diesel,Manual,First
Hyundai,Hyderabad,2014,Diesel,Automatic,First
Toyota,Kolkata,2014,Diesel,Manual,First
Honda,Coimbatore,2018,Petrol,Automatic,First
Hyundai,Ahmedabad,2015,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2019,Diesel,Automatic,First
Skoda,Kochi,2017,Petrol,Automatic,First
Chevrolet,Kolkata,2013,Diesel,Manual,First
Volkswagen,Kolkata,2011,Diesel,Manual,First
Maruti,Jaipur,2016,Diesel,Manual,First
Honda,Ahmedabad,2011,Petrol,Manual,First
Volkswagen,Hyderabad,2017,Diesel,Manual,First
Hyundai,Delhi,2017,Petrol,Manual,First
Renault,Jaipur,2017,Petrol,Automatic,First
Maruti,Kochi,2017,Petrol,Manual,First
Ford,Bangalore,2013,Petrol,Manual,First
Maruti,Coimbatore,2018,Petrol,Manual,First
Maruti,Pune,2013,Diesel,Manual,First
Mercedes-Benz,Chennai,2007,Diesel,Automatic,First
Maruti,Kolkata,2012,Diesel,Manual,First
Chevrolet,Chennai,2012,Diesel,Manual,Second
Maruti,Kochi,2010,Petrol,Manual,First
Maruti,Coimbatore,2019,Petrol,Manual,First
Mitsubishi,Kolkata,2014,Diesel,Manual,First
Mercedes-Benz,Pune,2013,Petrol,Automatic,First
Chevrolet,Bangalore,2015,Diesel,Manual,First
Ford,Coimbatore,2017,Diesel,Manual,Second
Honda,Ahmedabad,2012,Petrol,Manual,First
Mercedes-Benz,Chennai,2016,Diesel,Automatic,Second
Hyundai,Jaipur,2015,Diesel,Manual,First
Ford,Kochi,2012,Diesel,Manual,First
Audi,Bangalore,2014,Diesel,Automatic,Second
Hyundai,Kochi,2015,Petrol,Manual,First
BMW,Kochi,2010,Petrol,Automatic,First
BMW,Chennai,2013,Diesel,Automatic,First
Hyundai,Kochi,2017,Petrol,Manual,First
Volkswagen,Jaipur,2017,Diesel,Automatic,First
Chevrolet,Kolkata,2007,Petrol,Manual,First
Chevrolet,Coimbatore,2018,Diesel,Manual,Second
Hyundai,Kochi,2018,Diesel,Manual,Second
Honda,Mumbai,2017,Petrol,Automatic,First
Hyundai,Kochi,2017,Petrol,Manual,First
Maruti,Mumbai,2013,CNG,Manual,First
Hyundai,Hyderabad,2015,Diesel,Manual,First
Maruti,Kolkata,2007,Petrol,Manual,Second
Toyota,Coimbatore,2015,Diesel,Manual,First
Hyundai,Mumbai,2010,Petrol,Automatic,Second
Honda,Kochi,2019,Petrol,Automatic,First
Maruti,Jaipur,1998,Petrol,Manual,Third
Maruti,Kolkata,2015,Petrol,Manual,First
Ford,Hyderabad,2012,Diesel,Manual,Second
Honda,Kochi,2015,Petrol,Manual,First
Hyundai,Hyderabad,2008,Petrol,Manual,First
Hyundai,Pune,2012,Diesel,Manual,First
Maruti,Ahmedabad,2013,Diesel,Manual,First
Mercedes-Benz,Delhi,2013,Petrol,Automatic,Second
Chevrolet,Coimbatore,2014,Diesel,Manual,First
Skoda,Chennai,2013,Diesel,Automatic,First
Mahindra,Hyderabad,2014,Diesel,Manual,First
BMW,Kochi,2018,Diesel,Automatic,First
Mercedes-Benz,Kolkata,2009,Petrol,Automatic,First
Skoda,Pune,2010,Petrol,Automatic,Second
Honda,Mumbai,2014,Petrol,Automatic,Second
Hyundai,Hyderabad,2009,Petrol,Manual,First
Honda,Mumbai,2014,Petrol,Manual,First
Ford,Coimbatore,2012,Petrol,Manual,First
Toyota,Hyderabad,2006,Diesel,Manual,First
Mahindra,Kochi,2012,Diesel,Manual,Second
Mahindra,Delhi,2018,Petrol,Manual,First
Hyundai,Kochi,2019,Petrol,Manual,First
Tata,Jaipur,2011,Petrol,Manual,First
Maruti,Hyderabad,2014,Diesel,Manual,First
BMW,Chennai,2017,Diesel,Automatic,Second
Audi,Pune,2013,Diesel,Automatic,First
Maruti,Jaipur,2017,Petrol,Manual,First
Hyundai,Coimbatore,2016,Diesel,Automatic,First
Chevrolet,Hyderabad,2013,Diesel,Automatic,First
Mercedes-Benz,Coimbatore,2018,Diesel,Automatic,First
Hyundai,Mumbai,2009,Petrol,Manual,First
Maruti,Delhi,2014,CNG,Manual,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Honda,Kochi,2018,Petrol,Manual,First
Nissan,Mumbai,2016,Diesel,Manual,First
BMW,Hyderabad,2015,Diesel,Automatic,First
Honda,Hyderabad,2016,Diesel,Manual,First
Nissan,Jaipur,2014,Diesel,Manual,First
Hyundai,Delhi,2014,Diesel,Manual,First
Hyundai,Ahmedabad,2008,Petrol,Manual,First
Toyota,Delhi,2015,Diesel,Automatic,First
Toyota,Kolkata,2017,Diesel,Manual,First
Maruti,Chennai,2017,Petrol,Manual,First
Hyundai,Kolkata,2007,Petrol,Manual,First
Hyundai,Pune,2013,Petrol,Manual,First
Audi,Coimbatore,2015,Diesel,Automatic,First
Volvo,Hyderabad,2014,Diesel,Automatic,First
Honda,Jaipur,2015,Petrol,Manual,First
Maruti,Hyderabad,2011,Petrol,Manual,Second
Honda,Delhi,2012,Petrol,Manual,First
Mahindra,Jaipur,2011,Diesel,Manual,First
Renault,Kochi,2017,Diesel,Automatic,First
Hyundai,Kochi,2017,Diesel,Manual,First
Tata,Coimbatore,2019,Petrol,Manual,First
Mahindra,Mumbai,2015,Diesel,Manual,First
Volkswagen,Hyderabad,2015,Diesel,Manual,First
Mercedes-Benz,Delhi,2013,Petrol,Automatic,First
Maruti,Delhi,2011,Petrol,Manual,First
Hyundai,Hyderabad,2007,Petrol,Manual,First
BMW,Mumbai,2013,Diesel,Automatic,First
Audi,Chennai,2014,Diesel,Automatic,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Nissan,Kochi,2015,Diesel,Manual,First
Volkswagen,Chennai,2013,Diesel,Manual,Second
Hyundai,Mumbai,2011,Petrol,Manual,First
Lamborghini,Delhi,2011,Petrol,Automatic,Third
Jaguar,Hyderabad,2012,Diesel,Automatic,First
Maruti,Pune,2010,Petrol,Manual,Second
Tata,Hyderabad,2013,Diesel,Manual,Second
Hyundai,Kolkata,2012,Diesel,Manual,First
Hyundai,Delhi,2014,Petrol,Manual,First
Toyota,Mumbai,2015,Diesel,Manual,First
Tata,Hyderabad,2017,Petrol,Manual,First
Renault,Kochi,2019,Petrol,Manual,First
Toyota,Pune,2011,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2016,Diesel,Automatic,First
Honda,Ahmedabad,2009,Petrol,Automatic,First
Hyundai,Hyderabad,2011,Petrol,Manual,First
Hyundai,Pune,2015,Diesel,Manual,First
Honda,Mumbai,2014,Petrol,Manual,First
Volkswagen,Delhi,2016,Petrol,Manual,First
Hyundai,Kolkata,2012,Petrol,Manual,First
Renault,Hyderabad,2014,Diesel,Manual,First
Volkswagen,Pune,2016,Diesel,Automatic,First
Toyota,Hyderabad,2012,Diesel,Manual,First
Toyota,Delhi,2013,Petrol,Manual,Second
Hyundai,Chennai,2006,Diesel,Manual,Second
Mercedes-Benz,Chennai,2013,Diesel,Automatic,Second
Renault,Kochi,2013,Diesel,Manual,First
Skoda,Coimbatore,2019,Petrol,Manual,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Mahindra,Kochi,2017,Petrol,Manual,First
Maruti,Kolkata,2016,Petrol,Automatic,First
Maruti,Mumbai,2012,Petrol,Automatic,First
Honda,Kolkata,2015,Diesel,Manual,First
Skoda,Pune,2010,Petrol,Automatic,First
Hyundai,Coimbatore,2017,Petrol,Manual,First
Renault,Hyderabad,2013,Diesel,Manual,First
Hyundai,Pune,2015,Petrol,Manual,First
Ford,Kochi,2018,Diesel,Manual,First
Nissan,Jaipur,2011,Petrol,Manual,Second
Ford,Chennai,2016,Diesel,Manual,First
Honda,Coimbatore,2009,Petrol,Manual,First
Renault,Kochi,2017,Petrol,Manual,First
Honda,Kolkata,2014,Petrol,Manual,Second
Maruti,Coimbatore,2012,Petrol,Manual,First
Hyundai,Delhi,2013,Diesel,Manual,First
Skoda,Delhi,2014,Diesel,Automatic,First
Maruti,Delhi,2012,Petrol,Manual,First
Volkswagen,Mumbai,2015,Diesel,Automatic,First
Honda,Coimbatore,2017,Diesel,Manual,First
Hyundai,Ahmedabad,2018,Diesel,Manual,First
Nissan,Coimbatore,2017,Petrol,Automatic,First
Renault,Mumbai,2018,Petrol,Manual,First
Honda,Hyderabad,2015,Diesel,Manual,First
Toyota,Mumbai,2017,Diesel,Manual,First
Maruti,Jaipur,2015,Diesel,Manual,First
Ford,Delhi,2015,Diesel,Manual,First
Toyota,Jaipur,2013,Diesel,Manual,Second
Ford,Hyderabad,2014,Diesel,Manual,First
Volkswagen,Bangalore,2012,Diesel,Manual,First
Hyundai,Kochi,2016,Diesel,Manual,First
Renault,Pune,2016,Diesel,Manual,First
Ford,Chennai,2007,Petrol,Manual,Second
Ford,Chennai,2007,Diesel,Manual,First
Maruti,Hyderabad,2018,Diesel,Manual,First
Mercedes-Benz,Kochi,2011,Diesel,Automatic,First
Maruti,Ahmedabad,2005,Petrol,Manual,Second
Tata,Pune,2008,Petrol,Manual,Second
BMW,Mumbai,2013,Diesel,Automatic,First
Hyundai,Delhi,2013,Petrol,Manual,First
Skoda,Mumbai,2015,Diesel,Automatic,First
Audi,Coimbatore,2017,Diesel,Automatic,Second
Ford,Pune,2016,Diesel,Manual,First
Mahindra,Hyderabad,2016,Diesel,Manual,First
Maruti,Mumbai,2015,Petrol,Automatic,First
Toyota,Chennai,2008,Diesel,Manual,First
Hyundai,Bangalore,2016,Diesel,Manual,First
Hyundai,Kochi,2016,Petrol,Manual,First
Hyundai,Mumbai,2015,Petrol,Manual,First
Hyundai,Chennai,2016,Petrol,Manual,First
Maruti,Jaipur,2009,Petrol,Manual,Second
Maruti,Kochi,2014,Petrol,Manual,First
Toyota,Jaipur,2016,Diesel,Manual,First
Mahindra,Coimbatore,2019,Diesel,Manual,First
Hyundai,Chennai,2007,Petrol,Manual,First
Toyota,Jaipur,2013,Petrol,Manual,Second
Mercedes-Benz,Mumbai,2015,Diesel,Automatic,First
Renault,Bangalore,2014,Diesel,Manual,First
Maruti,Pune,2014,Diesel,Manual,First
Volkswagen,Mumbai,2013,Petrol,Manual,First
Skoda,Mumbai,2017,Diesel,Automatic,First
BMW,Kochi,2014,Diesel,Automatic,First
Maruti,Kolkata,2011,Petrol,Manual,Second
Renault,Kochi,2017,Petrol,Manual,First
Ford,Pune,2009,Diesel,Manual,First
Maruti,Kochi,2017,Diesel,Manual,First
Hyundai,Pune,2006,Petrol,Manual,Second
Mercedes-Benz,Delhi,2014,Petrol,Automatic,First
Mercedes-Benz,Ahmedabad,2019,Diesel,Automatic,First
Maruti,Mumbai,2017,CNG,Manual,First
Audi,Delhi,2011,Diesel,Automatic,Second
Hyundai,Kolkata,2014,Petrol,Manual,First
Mitsubishi,Jaipur,2014,Diesel,Manual,Second
Mercedes-Benz,Coimbatore,2012,Diesel,Automatic,Second
Maruti,Pune,2015,CNG,Manual,First
Maruti,Ahmedabad,2017,Petrol,Automatic,First
Hyundai,Delhi,2015,Petrol,Manual,Second
Maruti,Kolkata,2014,Diesel,Manual,First
Mercedes-Benz,Pune,2010,Petrol,Automatic,Second
Ford,Mumbai,2015,Petrol,Automatic,First
Honda,Bangalore,2016,Diesel,Manual,First
Maruti,Chennai,2014,Petrol,Manual,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Hyundai,Pune,2018,Diesel,Manual,First
Tata,Pune,2015,Petrol,Manual,First
Maruti,Hyderabad,2004,Petrol,Manual,Second
